Date,Title,Categories,Lyrics,Tag
Apr 2,O manishi song lyrics – Yevade Subramanyam(2015),Telugu Lyrics,"O manishi song lyrics<BR><BR><BR>aaa.. aaa.. aa..o manishi o maharshi kanipinchindha uddayam<BR>o manishi o anveshi veluge andha hrudayam<BR>anandam kanneerai jaarina kshanamindhi<BR>nalupantha matumaayam ayinadhi<BR>ee pranam ee roje marala oopiri pondhi<BR>thanevaro kanugonadhi<BR>idhera idhera gelupante idhera<BR>andhisthu pondhavo brathuku antha preme ravadhalanidhe nee swardam<BR>kanubaduna paramaardham<BR>mansulanu, gelichedhi prema kadha<BR>preme maanavatvam, preme daiva tatvam<BR>jeevinchetti daare idhiidhera idhera gelupante idhera<BR>andhisthu pondhavo brathuku antha preme rayedha sadilo nijam undhi<BR>kannu thadilo nijam undhi<BR>adugadugu guddi undhi prathi manishilo<BR>nivedhinchu praanam daivamtho prayanam<BR>saagisthundhi nee jeevithamidhera idhera gelupante idhera<BR>andhisthu pondhavo brathukantha preme rao manishi o maharshi kanipinchindha uddayamo manishi o anveshi veluge andha hrudayam<BR><BR><BR><BR>movie:yevade subramanyam(2015)<BR>music director:radhan<BR>star cast:nani,malavika nair,vijay devarakonda,ritu varma<BR>singer(s):mohit chauhan","O manishi song lyrics,Nani movie lyrics,O Manishi song lyrics,Radhan music lyrics,Vasishta Sharma song lyrics,Yevade Subramanyam movie lyrics,yevade subramanyam(2015),radhan,nanimalavika nairvijay devarakondaritu varma,mohit chauhan"
Apr 2,Beautiful zindagi song lyrics – Yevade Subramanyam(2015),Telugu Lyrics,"Beautiful zindagi song lyrics<BR><BR><BR>janthar manthar jaadhulanni cheseynaa nee painaa<BR>sorrow geero lanni zero gaa yitte maarcheynaa<BR>sunday monday rojedhainaa thamaashaa karonaa<BR>life is full of wonders anni enjoy chey antunnaachinni life -u lona gol maal golalani endhuko endhuko<BR>chinni chinni aashalanni chindhu lesi nuvvu andhuko andhuko<BR>putte mundhu levu tensions ye<BR>lite theesukunte anni bindhaas yepal pal khushini nuv panchu kunte<BR>everyday kaada kalla mundu colorful daybeautiful beautiful zindhagi<BR>okkate undhi gaa ee kshanam needhi raa<BR>beautiful beautiful beautiful zindhagi<BR>aagadhe joru gaa enjoy chey ranacchinattunte nuvve chuttu vunde yee lokam<BR>okkatai ninne mecchukuntundhe venta vashtundhe<BR>cheyi andhisthe nuvve cheeradeesthundhe sneham<BR>neeku thodavthu needagaa vuntu veedi podhantheek dho theen chaar pal bas hai yaar<BR>life is too short so think with your heart<BR>panchesthu pyaar saagoy dildhaar<BR>oh cherigi poni gnaapakaanivai migalaligaabeautiful beautiful zindhagi<BR>okkate undhi gaa ee kshanam needhi raa<BR>beautiful beautiful beautiful zindhagiaagadhe joru gaa enjoy chey ra<BR><BR><BR><BR>movie:yevade subramanyam(2015)<BR>music director:radhan<BR>star cast:nani,malavika nair,vijay devarakonda,ritu varma<BR>singer(s):nikhitha gandhi","Beautiful zindagi song lyrics,Beautiful Zindagi song lyrics,Nani movie lyrics,Radhan music lyrics,Vasishta Sharma song lyrics,Yevade Subramanyam movie lyrics,yevade subramanyam(2015),radhan,nanimalavika nairvijay devarakondaritu varma,nikhitha gandhi"
Apr 1,Lucky lucky song lyrics – Daddy(2001),Telugu Lyrics,"Lucky lucky song lyrics<BR><BR><BR>lucky lucky enthentho lucky<BR>ee lokamlo puttadadame lucky<BR>lucky kucky enthentho lucky<BR>ee lokamlo puttadadame lucky<BR>vandellaki nee oopiri poda kondekki<BR>veyyellaina velagale varthallokekkiaadu aadinchu paadu padinchu navvu navvinchu<BR>nuvu naduvu nadipichu<BR>aadu aadinchu paadu padinchu navvu navvinchu<BR>nuvu naduvu nadipichulucky lucky enthentho lucky<BR>ee lokamlo puttadadame lucky.. yaadrushtaniki tata cheppei<BR>nee kashtaniki kota penchei<BR>aavesaniki bye bye cheppei<BR>anuraagaaniki bhagam panchei<BR>manaloni gundeku porugodi gundeku<BR>nadi madhya godalu kattoddoy<BR>manasunna chethi tho pakkodi champapai<BR>kanneella jhalulu thudavaloy<BR>andarikosam aalochinchu aanadinchu<BR>aadu aadinchu paadu padinchu navvu navvinchu<BR>nuvu naduvu nadipichulucky lucky enthentho lucky<BR>ee lokamlo puttadadame lucky.. yeahbombulu leni jagathini chuddam<BR>badhalleni brathukulu chuddam<BR>cheekati leni gadapalu chuddam<BR>aakali leni kadupulu chuddam<BR>neraale thakkuvai khaideele undani<BR>sari kottha jaillani choodaloy<BR>bhagavathu maayamai mamatheymo daivamai<BR>kuluvunna gullanu chudaloy<BR>aasalu anni nijamayyela nadume vanchu<BR>aadu aadinchu paadu padinchu navvu navvinchu<BR>nuvu naduvu nadipichulucky lucky enthentho lucky<BR>ee lokamlo puttadadame lucky<BR>lucky kucky enthentho lucky<BR>ee lokamlo puttadadame lucky<BR>vandellaki nee oopiri poda kondekki<BR>veyyellaina velagale varthallokekkiaadu aadinchu paadu padinchu navvu navvinchu<BR>nuvu naduvu nadipichu<BR>aadu aadinchu paadu padinchu navvu navvinchu<BR>nuvu naduvu nadipichu<BR><BR><BR><BR>movie:daddy(2001)<BR>music director:s a rajkumar<BR>star cast:chiranjeevi,simran<BR>singer(s):shankar mahadevan","Lucky lucky song lyrics,Chandra bose song lyrics,Chiranjeevi movie lyrics,Daddy movie lyrics,Lucky lucky song lyrics,S A Raj kumar music lyrics,daddy(2001),s a rajkumar,chiranjeevi,simran,shankar mahadevan"
Apr 1,Mandharam buggalloki song lyrics – Daddy(2001),Telugu Lyrics,"Mandharam buggalloki song lyrics<BR><BR><BR>tara rum taara rum<BR>tara rum taara rum<BR>mandharam buggalloki machetochhcinde<BR>secret chevilo cheppamma<BR>tara rum taara rum<BR>tara rum taara rum<BR>mandharam buggalloki machetochhcinde<BR>secret chevilo cheppammaa<BR>ma dhaapuru guttalloki walkingkosthunte gorinka gichchesindamma<BR>nee tekkemo hitech antunde bullemma<BR>nee pattemo naa paita pakindantamma<BR>nee evvaram endaka vachero..hmm mamama mandharam buggalloki machetochhcinde<BR>secret chevilo cheppammaa<BR>ma dhaapuru guttalloki walkingkosthunte gorinka gichchesindammayella reddy thota kaada naarinjundammo<BR>rangu theepi pulupu chusthe nee range undammo<BR>singam lanti chupulu petti churakalu vesthade<BR>cheera raika kalavani chota saruve chesthade<BR>chilipiga chinukai chanthakostha<BR>gadusuga thaaki valupulistha<BR>nee chupe sokindante pachchagaddi boggero<BR>nee cheyi thakindante yemaipotharo<BR>tara rum taara rum<BR>tara rum taara rumhmm mamama mandharam buggalloki machetochhcinde<BR>secret chevilo cheppammaa<BR>ma dhaapuru guttalloki walkingkosthunte gorinka gichchesindammasimla pandu simran antu birudisthadammo<BR>aa donga pandu donganu antu korikesthadammo<BR>nadume chusthe narasapuru trainanthundammo<BR>jadane vesthey nallatrachu kanipisthundammo ammo<BR>bigi kaugililo bidiyamantha<BR>bitthara chupoolu choosthu unte<BR>thellari poyedaaka pechi petti champodde<BR>challari raatiridanta tastey pothunde<BR>tara rum taara rum<BR>tara rum taara rummandharam buggalloki machetochhcinde<BR>secret chevilo cheppammaa<BR>ma dhaapuru guttalloki walkingkosthunte gorinka gichchesindamma<BR>nee tekkemo hitech antunde bullemma<BR>nee pattemo naa paita pakindantamma<BR>nee evvaram endaka vachero..<BR>tara rum taara rum<BR>tara rum taara rum<BR><BR><BR><BR>movie:daddy(2001)<BR>music director:s a rajkumar<BR>star cast:chiranjeevi,simran<BR>singer(s):kavitha,udit narayan","Mandharam buggalloki song lyrics,Chiranjeevi movie lyrics,Daddy movie lyrics,Mandharam buggalloki song lyrics,S A Raj kumar music lyrics,Srinivas song lyrics,daddy(2001),s a rajkumar,chiranjeevi,simran,kavithaudit narayan"
Apr 1,Naa Pranama suswagatham song lyrics – Daddy(2001),Telugu Lyrics,"Naa Pranama suswagatham song lyrics<BR><BR><BR>garegaparisa garegamapa<BR>naa pranama suswagatham<BR>neede sumaa ee jeevitham<BR>anuraagama abhinandanam<BR>anubandhamaa subhavandanam<BR>neekosame puttananee naa oopirannadee<BR>yenaatikee vidiponanee cheppalanunnadee<BR>marokka maaranu aa maate manassu vintundee<BR>padhe padhe yeda nee maate smaristhu untundee<BR>garegaparisa garegamapa<BR>garegaparisa garegamapanadi reye nilavadhuga vennelaga nuvvu navvuthunte<BR>ee haayi chedaraduga naa jathagaa nuvvu chenthanunte<BR>chali kaalam raadugaa vechchanaina kaugilkee<BR>chiguripudu raaladugaa pachchanaina aasalakee<BR>preme pandirai brathuke viraboose vela<BR>marokka maaranu aa maate manassu vintundee<BR>padhe padhe yeda nee maate smaristhu untundee<BR>garegaparisa garegamapa<BR>garegaparisa garegamapa<BR>haaa… naa pranama suswagatham<BR>neede sumaa ee jeevithamshalalu shalalu shalalu shalalu<BR>shalalu shalalu shalalu shalaluyedabaate vanthenaga nadipenugaa ninnu cherukoga<BR>thadabaate narthanaga nee nadaka nannu vethiki raada<BR>sankocham theerchagaa muddu baasa chesthunna<BR>santhosham saakshigaa mooga bhasha vintunnaa<BR>neelo leenamai nene neevanipinchela<BR>marokka maaranu aa maate manassu vintundee<BR>padhe padhe yeda nee maate smaristhu untundeenaa pranama suswagatham<BR>neede sumaa ee jeevitham<BR>anuraagama abhinandanam<BR>anubandhamaa subhavandanam<BR>neekosame puttananee naa oopirannadee<BR>yenaatikee vidiponanee cheppalanunnadee<BR>marokka maaranu aa maate manassu vintundee<BR>padhe padhe yeda nee maate smaristhu untundee<BR>garegaparisa garegamapa<BR>garegaparisa garegamapa<BR><BR><BR><BR>movie:daddy(2001)<BR>music director:s a rajkumar<BR>star cast:chiranjeevi,simran<BR>singer(s):udit narayana,chithra","Naa Pranama suswagatham song lyrics,Chiranjeevi movie lyrics,Daddy movie lyrics,Naa pranama song lyrics,S A Raj kumar music lyrics,Sirivennela sitaramasasty song lyics,daddy(2001),s a rajkumar,chiranjeevi,simran,udit narayanachithra"
Apr 1,Patta pakkinti song lyrics – Daddy(2001),Telugu Lyrics,"Patta pakkinti song lyrics<BR><BR><BR>patta pakkinti naatu kodi pettanee<BR>kadatha enchakka ghatu prema buvvanee<BR>patta pakkinti naatu kodi pettanee<BR>kadatha enchakka ghatu prema buvvanee<BR>adigo chusthundi nippuravva<BR>aina moginchu muddu muvva<BR>sigge ledamma havva havvaa<BR>ammo ee pichchi pere lovvaa<BR>guribindhaki thana kindanee<BR>machchodi unnadani theluvada chelee<BR>thana sangathi manakendukoi<BR>kammaga kaanukistha kanne kaugilee<BR>rave na malle poola thatta<BR>pettei enchakka thene rotta<BR>sigge ledamma havva havvaa<BR>ammo ee pichchi pere lovvaapreminchaanani matthuga pichchekinche vaarini<BR>nammoddante vekkirinchuta nyayamaa nyayamaa<BR>nuvvodda namanishinee premisthe thagadani<BR>neethuly cheppe ninnu mathram nammatam sulabhamaa<BR>kaaki ki koyila paata nachchuna<BR>kappa ki poovula viluva teliyunaa<BR>lokula maatalu pakkanettave<BR>kammani muddula vindhucheyave<BR>asooya ki longani aadadedi ee jagaana<BR>ravva ragilindi theepi thikka<BR>veina vennello poola pakka<BR>raave naa paala pollu muntha mamidee<BR>chestha sammohananga soku muttadee<BR>sigge ledamma havva havvaa<BR>ammo ee pichchi pere lovvaaragile manasu ragalanee pagile gundelu pagalanee<BR>kshanamainaa ninu vadalalenoi priyathamaa priyathama<BR>virise mogga undaga vichchina puvvu enduke<BR>paalu neerai kalisi podaam praanamaa praanamaa<BR>manchani chebithe netthi kekkuna<BR>gundelu pagalaga buddhi vachchuna<BR>vachche vennela raaka maanade<BR>pooye cheekati poka maanade<BR>yenaatiki maaradu maarade bramha raata<BR>sigge ledamma havva havvaa<BR>ammo ee pichchi pere lovvaaammo nenaagalenu sundaraangusdaa<BR>kottei love stumpu meeda muddu muddu ra<BR>raave na seema regu banda<BR>unta life antha neeku anda<BR>adhugo choosthondi raathi banda<BR>vesei naa medlo poola dandaa<BR>nee tastuki naa tastuki<BR>kudirinde goppa match kanne komalee<BR>lokaaniki theliyaaliga<BR>kottei na saamiranga kurra kaugilee<BR>raave na ga ndi peta puvva<BR>pedatha enchakka prema buvva<BR>sigge ledamma havva havvaa<BR>ammo ee pichchi pere lovvaa<BR><BR><BR><BR>movie:daddy(2001)<BR>music director:s a rajkumar<BR>star cast:chiranjeevi,simran<BR>singer(s):anuradha sriram,sp balu,kavitha krishnamurthy","Patta pakkinti song lyrics,Bhuvana Chandra song lyrics,Chiranjeevi movie lyrics,Daddy movie lyrics,Patta pakkinti song lyrics,S A Rajkumar Music lyrics,daddy(2001),s a rajkumar,chiranjeevi,simran,anuradha sriramsp balukavitha krishnamurthy"
Apr 1,Gummadi gummadi song lyrics – Daddy(2001),Telugu Lyrics,"Gummadi gummadi song lyrics<BR><BR><BR>gummaadi gummaadi adindante ammaadi<BR>daady oopirilo murise koochipoodi<BR>chindadi chindaadi thullindante chinnari<BR>mammy choopullo choodu yentha vedivaddante vinade pagalantaa aadipaadi<BR>muddaina tinade parigetthe paidi ledi<BR>chilakalle chevilo yenno voosulaadi<BR>padukodhey pannendainaa yemcheyaaligummaadi gummaadi adindante ammaadi<BR>daadi oopirilo murise koochipoodiyennenno asalatho penchanamma gundello<BR>yennenno asalatho penchanamma gundello<BR>nuvve naa kalalanni penchale ni kannullo<BR>naa tallivi nuvvo ni tandrini neno evarinevaru laalistunnaro<BR>chitranga choostunte ni kannatalli…. ponginde aa choopullo paalavelligummaadi gummaadi adindante ammaadi<BR>daadi oopirilo murise koochipoodivarsham lo tadisocchi hai re hai anukundama<BR>varsham lo tadisocchi hai re hai anukundama<BR>repudayam jalubochchi hachi hachi andamaa<BR>o vanke neeku o vanke naaku aaviri padutune mi mummy<BR>high pichlo musik alle tiduthuntunde<BR>mana thummulu duetalle vinapadutuntegummaadi gummaadi adindante ammaadi<BR>daady oopirilo murise koochipoodi<BR>chindadi chindaadi thullindante chinnari<BR>mammy choopullo choodu yentha vedi<BR>vaddante vinade pagalantaa aadipadi<BR>muddaina tinade parigetthe paidi ledi<BR>chilakalle chevilo yenno voosulaadi<BR>padukodhey pannendainaa yemcheyaali<BR><BR><BR><BR>movie:daddy(2001)<BR>music director:s a rajkumar<BR>star cast:chiranjeevi,simran<BR>singer(s):hariharan","Gummadi gummadi song lyrics,Chiranjeevi movie lyrics,Daddy movie lyrics,Gummadi gummadi song lyrics,S A Raj kumar music lyrics,Sirivennela sitaramasasty song lyics,daddy(2001),s a rajkumar,chiranjeevi,simran,hariharan"
Apr 1,Vaana vaana song lyrics – Daddy(2001),Telugu Lyrics,"Vaana vaana song lyrics<BR><BR><BR>vanaa vanaa tenela vanaa<BR>vanaa vanaa vennela vanaa<BR>kuravani kuravani ne niluvunaa karaganii<BR>papa kanti chupulalo pala panti navvulalo<BR>bala megha malikalo jaluvaru tholakarilo<BR>thadisi thadisiponii madi murisi murisiponii<BR>thadisi thadisiponii mudi bigisi bigisiponii<BR>chiru chiru palukula chinukulalo<BR>bira bira parugula varadalalo<BR>thadisi thadisiponii madi murisi murisiponii<BR>vana vana vennela vanaa ||*2*||mungitlo mabbe vache manasulona merupoche<BR>panneti chinuke vache pranamlona chiguroche<BR>bulli bujji vana devathoche<BR>gunde paina neellu challi lala pose nede<BR>ghallu ghallu gali devathoche<BR>jeevithaana prema jalli lali paata paade<BR>ohooo…sravanala rani vache<BR>vunna cheeku chintha cheekatlannii kadigi<BR>inkaa inkaa yem kavalo adige<BR>madhuramga kadhe sagutunte<BR>mana benga ilaa karugutunte<BR>veganga kale teerutunte<BR>aa ganga ilaku jarutunte<BR>thadisi thadisiponii madi murisi murisiponii ||*vanaa vanaa*||chinnathanam mundarikoche peddarikam marupoche<BR>yetigattu yeduruga vache isuka gullu guruthoche<BR>karu mabbu neeru chindutunte<BR>kagithala padavalenno kanti mundukoche<BR>neetilona ataladutunte ammanoti teepi thitlu jnyapakanikoche<BR>ohoo…paita konge godugu kagaa<BR>ee chotu chotu chotuu yentho yentho iruku<BR>yemaindante neku naku yeruke<BR>okkatigaa ila pakkanuntu iddaramai sadaa sardukuntu<BR>mugguridii oke pranamantu muddulatho kadhe rasukuntu<BR>thadisi thadisiponii madi murisi murisiponii ||*vanaa vanaa*||<BR><BR><BR><BR>movie:daddy(2001)<BR>music director:s a rajkumar<BR>star cast:chiranjeevi,simran<BR>singer(s):chithra,udit narayan","Vaana vaana song lyrics,ChandraBose song lyrics,Chiranjeevi movie lyrics,Daddy movie lyrics,S A Raj kumar music lyrics,Vaana Vaana song lyrics,daddy(2001),s a rajkumar,chiranjeevi,simran,chithraudit narayan"
Mar 31,Guudu chadiri song lyrics – Rajanna(2012),Telugu Lyrics,"Guudu chadiri song lyrics<BR><BR><BR>gudu chadiri koyila kunna datey konda konna…<BR>thodu needa inka paina galli enda vannaa..<BR>e kunna elagaina tana gamyam cheranna<BR>tana kalla phalinchena vidhi etundo painaa….<BR>a gaganam lo ashale harivillai veresenaa..aaa…gizi gadu levakane chiru chinni charanalu maziline vadilenu lee..<BR>kamalalu eliyakane kasikondu padalu raadari pattenulee…<BR>gaarala mallamma chere aurentha duranna undoo papammm…mmm..<BR>nuvvaina cheppanna aa uriki rajjanna okkadenee unddadanii<BR>kadili eduruga rammani chinnari mallamma ki kastha cheruvu kammaniii..edurenda sudi gali jadi vaana emina a nadaka aageedi leeduuu..<BR>a chinni kallallo velige asha jyothi e galiki aaripoduu<BR>chikku darrulonna rekka ranni konna dikkuledinna papamm..mmm<BR>nuvvaina cheppana devuditho rajanna kastha karuninchalannii..<BR>pagalanaka reeyanaka preminchee papani kanta kanipettalanii..<BR>oo kanta kanipettalanii kanta kanipettalanii<BR>oo kanta kanipettalanii….<BR><BR><BR><BR>movie:rajanna(2012)<BR>music director:mm keeravani<BR>star cast:nagarjuna,sneha<BR>singer(s):mettapalli surender,chaithra","Guudu chadiri song lyrics,Guudu chadiri song lyrics,K Siva datta song lyrics,MM Keeravani music lyrics,Nagarjuna movie lyrics,Rajanna movie lyrics,rajanna(2012),mm keeravani,nagarjuna,sneha,mettapalli surenderchaithra"
Mar 31,GIjigaadu song lyrics – Rajanna(2012),Telugu Lyrics,"GIjigaadu song lyrics<BR><BR><BR>gijigaadu tana goodu vadili rakunadu sooridu raledani<BR>kolani lo kamalaalu thala dhinchukunnayi poddu podavaledanigijigaadu tana goodu vadili rakunadu sooridu raledani<BR>kolani lo kamalaalu thala dhinchukunnayi poddu podavaledanigaarala mallama kalle tervaakundhi thelavaralede ani<BR>nuvvanna chepanna sooridiki rajanna yendakke lelemani<BR>kondekki tana yedu gurrala bandekki pandakki rarammani<BR>bathukamma pandakki rarammani bathukamma pandakki rarammani.*nadiminta sooridu nippulu cherigeydu pasikandhu padukundhani<BR>nadiminta sooridu nippulu cherigeydu pasikandhu padukundhani<BR>nuvvaina chepanna sooridiki rajanna mobbu chaatuki pommani<BR>na bidda ki ravvvantha neediimmani<BR>kantiki reppale kaachukunna kaani nee vaipe naa thalli choopu<BR>nuvvana cheppana mallama ki rajannaa<BR>ilu dhaati povvodhani dhayachesi nee dariki ravaddani<BR>ilu dhaati povvodhani dhayachesi nee dariki ravaddani<BR><BR><BR><BR>movie:rajanna(2012)<BR>music director:mm keeravani<BR>star cast:nagarjuna,sneha<BR>singer(s):sanjeev chimmalgi,kaala bhairava","GIjigaadu song lyrics,GIjigadu song lyrics,K Shiva datta song lyrics,MM Keeravani music lyrics,Nagarjuna movie lyrics,Rajanna movie lyrics,rajanna(2012),mm keeravani,nagarjuna,sneha,sanjeev chimmalgikaala bhairava"
Mar 31,Amma avani song lyrics – Rajanna(2012),Telugu Lyrics,"Amma avani song lyrics<BR><BR><BR>amaaa…aaa..aaa…avani..<BR>amma avani nelathalli ani<BR>enni saarlu pilichinaa thanivitheeradendukaniamma avani nelathalli ani<BR>enni saarlu pilichinaa thanivitheeradendukaniamma avani nelathalli ani<BR>enni saarlu pilichinaa thanivitheeradendukani<BR>kanipenchina vodilone kannu muyani<BR>malli ee gudilone kallu theravaniamma avani nelathalli ani<BR>enni saarlu pilichinaa thanivitheeradendukanithalli ninu thaakithene thanuvu piulakaristhundi<BR>nee yadapai vaalithene menu paravashisthundi<BR>theta telugu jaana koti rathanaala veena<BR>nee padamulana nuvi naaku swargam kanna minna<BR>amma avani nelathalli ani<BR>enni saarlu pilichinaa thanivitheeradendukani<BR>amma avani…nee biddala sourya dhairya saahasa gaadhalu vinte<BR>naranaraalalo raktham pongi poraluthundi<BR>rigaga rigaga riga rigaga rigaga riga<BR>rigaga rigaga riga riga risa dapa dasa<BR>rigagaa ripapapa gadadada padadada<BR>sada sada paga paga sada sada sada sada<BR>pada sada pada sada pada sada pada sada<BR>sasa sasa sasa sasa riri<BR>sasa sasa sasa sasa gaga<BR>riga risa riga risa .. riga risa riga risa<BR>sari sari ga risa ga risa ga risa<BR>riga riga pa .. gari sada pa<BR>gapa pada dasa sari gari sada<BR>pada dasa sari riga maga risa<BR>ri ga maa risa dapa dasa riga pa<BR>sari gapa dasa riga paa…<BR>dapa gari sari sada.. veera maatha vamma<BR>rana dheera charithavamma<BR>punya bhumivamma .. nuvu dhanya charithavamma<BR>thalli koraku chese aa thyaagamenthadaina<BR>dehamaina praanamaina konchame kadamma<BR>adi minchina naadannadi neeki galadedamma*amma avani nelathalli ani<BR>enni saarlu pilichinaa thanivitheeradendukani<BR>amma avani…….<BR><BR><BR><BR>movie:rajanna(2012)<BR>music director:mm keeravani<BR>star cast:nagarjuna,sneha<BR>singer(s):malavika","Amma avani song lyrics,Amma avani song lyrics,K Siva datta song lyrics,MM Keeravani music lyrics,Nagarjuna movie lyrics,Rajanna movie lyrics,rajanna(2012),mm keeravani,nagarjuna,sneha,malavika"
